ticker,name,sector,industry,close,velocity,acceleration,rsi,region
A,"Agilent Technologies, Inc.",Healthcare,Diagnostics & Research,129.07000732421875,-2.830681664537084,-0.1607892061227001,49.74829394723597,US
AAEQ,Alpha Architect US Equity 2 ETF,ETF,ETF,53.16109848022461,-0.0486994835201019,-0.0035023217113992,53.88117662843895,US
AALG,Leverage Shares 2X Long AAL Daily ETF,ETF,ETF,16.979999542236328,-17.388348563169114,-0.239287118810183,52.18058804007739,US
AAOG,Leverage Shares 2X Long AAOI Daily ETF,ETF,ETF,4.050000190734863,-42.63455773994855,0.0252287679107841,34.45148665537326,US
AAPL,Apple Inc.,Technology,Consumer Electronics,313.3900146484375,8.30454468943912,0.4163258450460398,62.24773082957292,US
AAPR,Innovator Equity Defined Protection ETF - 2 Yr To April 2028,ETF,ETF,29.497499465942383,0.0118667688437499,-0.0023954293855301,55.75858375820729,US
AAPU,AAPU,N/A,N/A,40.77000045776367,16.919993423010997,0.1087440397888054,61.24386598544693,US
AAPY,Kurv Yield Premium Strategy Apple ETF,ETF,ETF,26.59280014038086,8.36511470362104,0.0370718159744144,60.17681608831703,US
AAT,"American Assets Trust, Inc.",Real Estate,REIT - Diversified,25.01000022888184,1.2960700198560473,-0.0178023100686552,62.98065395716591,US
AAUS,Alpha Architect US Equity ETF,ETF,ETF,59.82540130615234,0.1362510472315893,-0.0058041766576942,54.95150169632189,US
AAVM,Alpha Architect Global Factor Equity ETF,ETF,ETF,33.3130989074707,-1.1773959886720122,-0.0112367466197234,42.77044084632419,US
AAXJ,iShares MSCI All Country Asia ex Japan ETF,ETF,ETF,115.20999908447266,-3.4526126568028204,0.0233616583818591,47.5454517479263,US
ABBV,AbbVie Inc.,Healthcare,Drug Manufacturers - General,252.7400054931641,0.4371348379366095,-0.6037662652024469,66.28871532918245,US
ABCB,Ameris Bancorp,Financial Services,Banks - Regional,88.08999633789062,-2.4041721105486227,-0.2088740850913155,50.22020390634982,US
ABFL,Abacus FCF Leaders ETF,ETF,ETF,83.2699966430664,-3.016543150330349,-0.0352727707436195,52.05933971520195,US
ABI,VictoryShares Pioneer Asset-Based Inc ETF,ETF,ETF,24.895000457763672,0.060294604112069,-0.0009892067581414,65.93819046623969,US
ABIG,Argent Large Cap ETF,ETF,ETF,34.44309997558594,-0.4218124934448505,-0.0109131952173593,58.43191431989909,US
ABLD,Abacus FCF ETF Trust - Abacus FCF Real Assets Leaders ETF,ETF,ETF,29.9330997467041,-0.5346584591647455,-0.0040051955467533,41.64998919603536,US
ABLG,ABLG,N/A,N/A,31.4867000579834,-3.962969767365826,-0.0225379651799471,45.16502748890999,US
ABNB,"Airbnb, Inc.",Consumer Cyclical,Travel Services,142.9499969482422,-0.1048281962789882,-0.4846092348739086,52.54431854962445,US
ABOT,Abacus FCF ETF Trust - Abacus FCF Innovation Leaders ETF,ETF,ETF,40.52899932861328,4.956616773148563,0.0517285861868053,67.01956464050352,US
ABSI,Absci Corporation,Healthcare,Biotechnology,11.100000381469728,-4.227780540699594,-0.0830082342391493,68.4126195472885,US
ABT,Abbott Laboratories,Healthcare,Medical Devices,95.18000030517578,4.893103973919141,-0.068251413268217,61.17849076513195,US
ABUF,Aptus Laddered Buffer ETF,ETF,ETF,27.09550094604492,0.0572415893003657,-0.0026300875325765,60.58140112724028,US
ACA,"Arcosa, Inc.",Industrials,Engineering & Construction,145.3800048828125,0.0619530599760022,-0.1718258203968652,71.01922617113601,US
ACAD,ACADIA Pharmaceuticals Inc.,Healthcare,Biotechnology,26.0,2.766801517978156,-0.0538058335268996,74.11866409497878,US
ACCO,ACCO,N/A,N/A,3.839999914169312,-7.692306369719372,-0.0220638195904722,44.20417616675181,US
ACGL,Arch Capital Group Ltd.,Financial Services,Insurance - Diversified,102.01000213623048,5.099943027145113,-0.1100735679305553,69.76614921541734,US
ACGR,American Century ETF Trust - American Century Large Cap Growth ETF,ETF,ETF,68.16699981689453,-0.2122564858009848,-0.0086101573934229,48.78243487215257,US
ACHV,"Achieve Life Sciences, Inc.",Healthcare,Biotechnology,6.210000038146973,-4.900461889430302,-0.0308793779143495,59.861129120503264,US
ACI,"Albertsons Companies, Inc.",Consumer Defensive,Grocery Stores,13.979999542236328,3.3259410062554133,0.0088725101742578,40.40409696183726,US
ACIC,American Coastal Insurance Corporation,Financial Services,Insurance - Property & Casualty,11.56999969482422,4.234227902722474,-0.0053800476717001,65.68396375715318,US
ACIW,"ACI Worldwide, Inc.",Technology,Software - Infrastructure,55.880001068115234,11.115530027484937,-0.0665138173981825,79.62257398078202,US
ACLO,TCW AAA CLO ETF,ETF,ETF,50.345001220703125,0.0795167782222001,-0.0005920023160606,70.34803829009547,US
ACLS,"Axcelis Technologies, Inc.",Technology,Semiconductor Equipment & Materials,135.42999267578125,-28.51412253504508,-0.3669834188702747,38.85564245455079,US
ACMR,"ACM Research, Inc.",Technology,Semiconductor Equipment & Materials,98.06999969482422,-22.712585572898448,-0.3469001056056218,51.4720670597849,US
ACN,Accenture plc,Technology,Information Technology Services,137.19000244140625,10.245901438328447,0.3629856693824251,40.6463673922421,US
ACNB,ACNB Corporation,Financial Services,Banks - Regional,58.310001373291016,-1.80195297335346,-0.1562255983124811,53.72305863144555,US
ACP,Abrdn Income Credit Strategies Fund,Financial Services,Asset Management,5.25,0.961542164785758,-0.0004667811325486,54.68557658960255,US
ACSG,American Century Small Cap Growth Insights ETF,ETF,ETF,48.96549987792969,-2.463048871848222,-0.0667255368581741,55.36742048152171,US
ACT,"Enact Holdings, Inc.",Financial Services,Insurance - Specialty,44.81999969482422,-1.9470562403725,-0.0933025284136216,58.78472917317899,US
ACTG,Acacia Research Corporation,Industrials,Business Equipment & Supplies,4.460000038146973,-4.291841541072258,-0.0023225859234676,35.493505643850824,US
ACTS,FIS Tactical Equity ETF,EQUITY,EQUITY,27.38999938964844,-5.779154877235508,-0.0443099528634216,43.734149866411165,US
